ts_code,trade_date,open,close,low,high
300122.SZ,20221220,81.27,84.03,81.27,85.74
300122.SZ,20221219,84.05,81.19,80.6,84.35
300122.SZ,20221216,85.35,83.99,83.38,85.97
300122.SZ,20221215,88.5,85.35,84.84,88.64
300122.SZ,20221214,86.6,87.89,85.4,89.06
300122.SZ,20221213,84.98,87.21,83.57,88.0
300122.SZ,20221212,87.5,84.51,84.4,87.5
300122.SZ,20221209,84.84,86.77,84.31,87.25
300122.SZ,20221208,85.25,84.83,84.57,85.95
300122.SZ,20221207,85.1,85.25,84.25,86.21
300122.SZ,20221206,85.45,85.71,85.1,87.15
300122.SZ,20221205,89.15,85.88,84.89,89.6
300122.SZ,20221202,89.01,89.09,87.3,89.36
300122.SZ,20221201,90.0,89.0,88.36,91.36
300122.SZ,20221130,90.16,90.46,88.7,90.98
300122.SZ,20221129,88.98,92.0,88.78,93.69
300122.SZ,20221128,89.01,89.35,88.35,91.68
300122.SZ,20221125,91.5,90.41,88.46,91.6
300122.SZ,20221124,90.98,91.46,90.29,92.03
300122.SZ,20221123,95.48,90.46,89.67,95.66
300122.SZ,20221122,98.01,95.48,95.2,101.99
300122.SZ,20221121,96.09,98.27,94.55,99.5
300122.SZ,20221118,94.0,95.17,93.5,96.5
300122.SZ,20221117,95.0,94.01,92.28,96.15
300122.SZ,20221116,95.6,95.2,95.18,99.15
300122.SZ,20221115,97.0,96.0,94.0,97.43
300122.SZ,20221114,97.08,97.0,94.17,98.86
300122.SZ,20221111,99.56,96.05,94.9,101.0
300122.SZ,20221110,98.01,95.71,95.65,98.88
300122.SZ,20221109,96.89,99.44,96.66,102.08
300122.SZ,20221108,97.2,97.9,95.88,98.59
300122.SZ,20221107,96.9,97.3,96.02,98.55
300122.SZ,20221104,92.68,97.26,92.1,100.0
300122.SZ,20221103,93.2,92.68,91.11,94.8
300122.SZ,20221102,93.2,95.27,93.08,100.08
300122.SZ,20221101,86.09,94.2,85.11,94.31
300122.SZ,20221031,83.95,85.4,82.2,86.8
300122.SZ,20221028,83.3,84.89,83.05,87.0
300122.SZ,20221027,95.0,86.48,80.0,95.0
300122.SZ,20221026,90.21,96.6,89.6,97.56
300122.SZ,20221025,91.35,89.45,88.0,92.13
300122.SZ,20221024,93.62,91.37,90.81,94.8
300122.SZ,20221021,93.01,93.62,91.59,95.26
300122.SZ,20221020,94.3,93.77,92.43,96.7
300122.SZ,20221019,95.99,94.24,93.05,96.36
300122.SZ,20221018,96.0,96.77,94.2,99.22
300122.SZ,20221017,94.8,95.9,94.0,101.5
300122.SZ,20221014,85.36,94.17,85.3,95.5
300122.SZ,20221013,78.5,85.0,78.31,86.55
300122.SZ,20221012,78.28,79.54,76.0,79.58
300122.SZ,20221011,81.9,78.18,75.57,82.28
300122.SZ,20221010,86.83,81.6,81.08,87.49
300122.SZ,20220930,87.25,86.43,86.02,88.5
300122.SZ,20220929,85.11,87.25,85.1,90.0
300122.SZ,20220928,86.42,84.42,84.26,87.88
300122.SZ,20220927,82.5,87.89,81.82,88.01
300122.SZ,20220926,85.0,82.39,82.25,85.34
300122.SZ,20220923,81.95,85.02,81.03,85.86
300122.SZ,20220922,80.8,81.82,80.62,82.85
300122.SZ,20220921,84.88,81.75,81.4,84.94
300122.SZ,20220920,84.6,84.99,83.86,85.82
300122.SZ,20220919,82.96,84.6,82.49,86.45
300122.SZ,20220916,88.16,82.9,82.88,88.3
300122.SZ,20220915,88.92,88.32,87.81,91.11
300122.SZ,20220914,89.01,89.0,88.16,90.0
300122.SZ,20220913,90.95,90.25,90.22,93.87
300122.SZ,20220909,89.2,91.39,89.2,93.5
300122.SZ,20220908,91.44,88.89,88.8,91.74
300122.SZ,20220907,91.0,91.2,90.51,92.88
300122.SZ,20220906,93.8,91.26,90.5,93.8
300122.SZ,20220905,96.35,93.02,92.19,97.7
300122.SZ,20220902,99.0,97.05,96.2,100.78
300122.SZ,20220901,93.15,98.75,93.1,100.5
300122.SZ,20220831,96.0,94.05,91.02,96.88
300122.SZ,20220830,89.0,91.35,88.66,91.44
300122.SZ,20220829,90.51,91.21,89.8,91.47
300122.SZ,20220826,92.24,91.82,91.5,95.31
300122.SZ,20220825,90.5,92.75,90.36,93.01
300122.SZ,20220824,90.42,89.91,89.9,91.9
300122.SZ,20220823,93.3,90.28,90.03,93.48
300122.SZ,20220822,92.14,94.02,91.03,94.02
300122.SZ,20220819,92.52,93.12,90.85,93.58
300122.SZ,20220818,95.8,92.8,92.29,95.8
300122.SZ,20220817,95.35,96.02,93.58,98.2
300122.SZ,20220816,97.46,95.49,95.2,97.5
300122.SZ,20220815,98.07,97.12,96.57,98.87
300122.SZ,20220812,99.6,98.4,96.68,99.98
300122.SZ,20220811,93.99,99.02,93.76,101.73
300122.SZ,20220810,96.53,92.93,92.67,96.7
300122.SZ,20220809,96.69,96.71,94.61,96.88
300122.SZ,20220808,100.3,96.95,96.31,100.5
300122.SZ,20220805,97.66,99.72,97.15,100.23
300122.SZ,20220804,96.0,98.0,95.71,98.6
300122.SZ,20220803,96.0,95.22,94.61,97.44
300122.SZ,20220802,97.68,95.66,93.5,97.68
300122.SZ,20220801,99.46,97.74,96.5,99.46
300122.SZ,20220729,102.5,99.52,99.1,102.7
300122.SZ,20220728,103.91,101.95,101.73,105.11
300122.SZ,20220727,106.45,103.93,102.53,108.22
300122.SZ,20220726,108.13,107.41,105.37,108.9
300122.SZ,20220725,104.0,108.13,103.4,111.0
300122.SZ,20220722,103.84,104.56,103.66,107.3
300122.SZ,20220721,104.2,103.81,103.1,105.48
300122.SZ,20220720,103.9,104.95,102.96,107.5
300122.SZ,20220719,104.9,102.85,101.45,105.79
300122.SZ,20220718,104.12,104.48,101.0,105.4
300122.SZ,20220715,107.97,104.5,103.7,109.55
300122.SZ,20220714,108.0,109.43,106.53,110.9
300122.SZ,20220713,108.1,107.93,106.0,110.3
300122.SZ,20220712,113.47,108.48,108.31,113.47
300122.SZ,20220711,112.0,113.56,111.66,116.66
300122.SZ,20220708,111.26,112.16,111.21,116.0
300122.SZ,20220707,113.3,111.0,109.5,114.16
300122.SZ,20220706,119.0,113.37,113.29,120.55
300122.SZ,20220705,119.04,119.93,116.68,121.06
300122.SZ,20220704,115.2,118.88,115.0,119.67
300122.SZ,20220701,110.51,113.96,109.12,114.96
300122.SZ,20220630,109.96,111.01,107.65,114.0
300122.SZ,20220629,109.0,109.5,108.0,114.0
300122.SZ,20220628,108.81,108.88,105.12,109.98
300122.SZ,20220627,101.9,108.95,101.5,109.26
300122.SZ,20220624,99.1,100.69,97.96,101.54
300122.SZ,20220623,99.7,98.9,96.48,101.24
300122.SZ,20220622,101.04,99.75,99.73,103.6
300122.SZ,20220621,104.58,101.04,100.1,104.58
300122.SZ,20220620,99.0,103.69,97.95,104.19
300122.SZ,20220617,93.2,97.17,92.0,99.91
300122.SZ,20220616,93.5,94.22,92.81,96.44
300122.SZ,20220615,89.9,93.2,89.21,95.48
300122.SZ,20220614,88.02,89.89,87.89,91.3
300122.SZ,20220613,89.45,89.05,88.22,90.66
300122.SZ,20220610,87.17,90.66,86.9,91.2
300122.SZ,20220609,90.8,88.05,87.72,91.99
300122.SZ,20220608,88.89,90.5,87.52,92.43
300122.SZ,20220607,88.1,88.52,87.17,90.38
300122.SZ,20220606,83.69,88.18,82.36,88.24
300122.SZ,20220602,86.26,84.6,83.23,87.19
300122.SZ,20220601,87.05,86.82,86.18,88.2
300122.SZ,20220531,85.6,87.28,84.26,87.59
300122.SZ,20220530,84.66,85.5,83.08,85.55
300122.SZ,20220527,87.0,84.7,84.05,87.59
300122.SZ,20220526,89.67,86.4,85.7,90.08
300122.SZ,20220525,88.91,89.65,88.3,90.5
300122.SZ,20220524,94.7,89.2,89.15,94.7
300122.SZ,20220523,93.98,94.75,93.32,95.41
300122.SZ,20220520,93.5,92.57,92.2,95.86
300122.SZ,20220519,92.4,91.82,90.23,93.31
300122.SZ,20220518,92.98,93.41,91.61,94.28
300122.SZ,20220517,96.91,93.3,92.68,96.98
300122.SZ,20220516,99.48,96.68,96.66,99.69
300122.SZ,20220513,102.82,98.75,98.0,102.9
300122.SZ,20220512,100.1,101.56,99.53,104.0
300122.SZ,20220511,98.58,101.98,97.1,105.5
300122.SZ,20220510,96.8,97.46,96.0,98.53
300122.SZ,20220509,95.67,97.83,94.8,98.75
300122.SZ,20220506,96.0,95.68,95.22,98.49
300122.SZ,20220505,93.5,98.0,92.38,99.2
300122.SZ,20220429,93.09,94.5,87.99,95.34
300122.SZ,20220428,99.5,93.72,92.45,99.5
300122.SZ,20220427,93.99,97.46,91.8,97.61
300122.SZ,20220426,93.9,95.16,93.4,97.28
300122.SZ,20220425,102.2,93.21,93.19,102.2
300122.SZ,20220422,104.0,102.22,101.2,104.28
300122.SZ,20220421,106.5,104.5,104.18,108.8
300122.SZ,20220420,109.27,107.49,106.96,110.58
300122.SZ,20220419,113.3,109.27,105.95,113.48
300122.SZ,20220418,116.0,113.48,111.39,117.8
300122.SZ,20220415,115.55,115.98,113.0,120.65
300122.SZ,20220414,137.5,116.0,109.95,137.78
300122.SZ,20220413,137.94,135.18,135.01,139.6
300122.SZ,20220412,139.45,139.8,136.86,141.2
300122.SZ,20220411,134.9,139.42,132.8,140.4
300122.SZ,20220408,132.25,130.9,130.08,134.56
300122.SZ,20220407,135.0,132.12,131.7,135.99
300122.SZ,20220406,135.0,136.42,133.0,137.37
300122.SZ,20220401,136.58,133.96,132.8,137.18
300122.SZ,20220331,139.0,138.0,136.02,142.73
300122.SZ,20220330,137.99,136.0,134.6,138.19
300122.SZ,20220329,136.0,138.0,134.59,138.97
300122.SZ,20220328,134.0,135.6,133.5,138.15
300122.SZ,20220325,139.98,137.11,135.0,141.73
300122.SZ,20220324,133.2,141.3,132.2,142.58
300122.SZ,20220323,136.0,134.55,131.1,136.0
300122.SZ,20220322,140.0,134.28,133.26,141.0
300122.SZ,20220321,141.58,141.39,138.0,143.48
300122.SZ,20220318,138.6,139.56,136.56,141.44
300122.SZ,20220317,133.8,139.86,133.8,143.3
300122.SZ,20220316,125.25,131.05,122.87,132.88
300122.SZ,20220315,123.08,125.24,122.0,130.0
300122.SZ,20220314,120.68,120.15,117.99,124.36
300122.SZ,20220311,116.01,122.0,110.0,123.04
300122.SZ,20220310,122.6,119.38,118.01,123.18
300122.SZ,20220309,116.4,118.89,113.98,119.99
300122.SZ,20220308,120.0,116.52,116.38,122.64
300122.SZ,20220307,127.93,121.93,121.6,127.93
300122.SZ,20220304,126.0,128.35,125.01,130.0
300122.SZ,20220303,129.45,125.48,124.68,129.5
300122.SZ,20220302,126.2,124.68,123.81,126.85
300122.SZ,20220301,129.0,127.1,126.36,129.26
300122.SZ,20220228,125.5,129.28,124.47,129.69
300122.SZ,20220225,117.1,126.11,117.1,126.14
300122.SZ,20220224,120.0,117.04,115.41,121.0
300122.SZ,20220223,120.0,121.0,119.99,122.6
300122.SZ,20220222,123.96,121.58,120.7,124.38
300122.SZ,20220221,130.0,125.61,125.3,130.25
300122.SZ,20220218,123.4,125.18,119.03,126.85
300122.SZ,20220217,121.3,121.68,120.6,123.23
300122.SZ,20220216,123.32,122.26,121.73,124.38
300122.SZ,20220215,122.1,122.9,118.9,123.52
300122.SZ,20220214,120.0,122.48,119.66,126.0
300122.SZ,20220211,124.66,120.7,120.66,126.39
300122.SZ,20220210,121.06,124.68,120.82,126.5
300122.SZ,20220209,113.8,120.09,113.11,122.21
300122.SZ,20220208,109.6,114.5,107.58,114.92
300122.SZ,20220207,110.54,110.47,109.95,114.9
300122.SZ,20220128,108.08,105.62,104.51,109.2
300122.SZ,20220127,108.0,108.31,106.3,110.98
300122.SZ,20220126,107.58,107.94,105.53,109.06
300122.SZ,20220125,107.0,107.55,106.06,110.3
300122.SZ,20220124,104.0,105.55,103.92,108.16
300122.SZ,20220121,106.0,103.92,103.78,108.31
300122.SZ,20220120,106.5,107.0,106.37,109.13
300122.SZ,20220119,108.84,106.38,105.87,109.99
300122.SZ,20220118,110.15,110.6,108.58,112.6
300122.SZ,20220117,113.2,110.15,109.6,113.37
300122.SZ,20220114,113.6,113.24,109.5,114.2
300122.SZ,20220113,118.35,114.38,113.9,118.55
300122.SZ,20220112,116.62,118.29,115.61,119.4
300122.SZ,20220111,117.33,115.4,113.71,117.45
300122.SZ,20220110,113.6,117.33,113.6,118.3
300122.SZ,20220107,115.02,114.23,113.8,116.23
300122.SZ,20220106,117.6,116.3,114.3,119.28
300122.SZ,20220105,121.32,118.64,118.12,122.36
300122.SZ,20220104,124.01,121.32,120.01,124.04
300122.SZ,20211231,125.81,124.6,124.13,126.66
300122.SZ,20211230,125.31,125.7,124.19,126.7
300122.SZ,20211229,126.99,125.36,125.08,128.22
300122.SZ,20211228,127.4,127.13,125.81,128.78
300122.SZ,20211227,131.15,127.4,126.5,132.2
300122.SZ,20211224,125.12,130.8,124.42,131.88
300122.SZ,20211223,129.18,124.86,124.31,130.69
300122.SZ,20211222,130.62,129.18,129.14,131.88
300122.SZ,20211221,130.0,131.63,128.58,133.0
300122.SZ,20211220,129.23,131.24,129.0,135.83
300122.SZ,20211217,129.0,128.76,128.09,132.39
300122.SZ,20211216,128.0,130.94,127.88,131.85
300122.SZ,20211215,131.88,129.85,129.1,135.5
300122.SZ,20211214,128.61,131.49,128.59,136.9
300122.SZ,20211213,126.78,128.53,126.78,131.6
300122.SZ,20211210,130.12,127.27,126.36,130.35
300122.SZ,20211209,123.28,130.04,122.81,130.8
300122.SZ,20211208,125.0,123.93,122.01,125.5
300122.SZ,20211207,120.58,122.65,120.03,123.98
300122.SZ,20211206,121.9,120.29,120.0,123.38
300122.SZ,20211203,123.11,122.24,120.0,123.4
300122.SZ,20211202,123.45,123.01,122.22,125.47
300122.SZ,20211201,126.9,124.88,124.51,127.77
300122.SZ,20211130,131.2,128.88,126.02,132.09
300122.SZ,20211129,136.5,133.1,131.95,139.87
300122.SZ,20211126,130.81,128.88,128.61,131.98
300122.SZ,20211125,131.66,129.99,129.3,132.35
300122.SZ,20211124,129.3,129.76,127.68,130.78
300122.SZ,20211123,130.9,130.19,130.0,132.88
300122.SZ,20211122,131.35,130.05,129.43,131.84
300122.SZ,20211119,132.4,131.35,130.44,133.8
300122.SZ,20211118,135.01,132.94,132.88,136.5
300122.SZ,20211117,136.0,135.8,135.16,140.58
300122.SZ,20211116,134.2,137.0,132.27,138.1
300122.SZ,20211115,129.96,134.58,129.02,135.55
300122.SZ,20211112,129.0,127.84,127.22,131.68
300122.SZ,20211111,127.0,128.25,125.56,128.82
300122.SZ,20211110,127.5,129.04,122.9,132.11
300122.SZ,20211109,129.01,128.56,128.13,131.84
300122.SZ,20211108,128.5,127.85,124.24,129.55
300122.SZ,20211105,131.0,132.82,129.45,134.5
300122.SZ,20211104,135.0,133.5,132.25,136.0
300122.SZ,20211103,131.5,135.28,131.2,137.46
300122.SZ,20211102,138.0,130.89,129.26,139.87
300122.SZ,20211101,149.19,138.8,138.38,149.31
300122.SZ,20211029,147.0,150.2,138.01,152.84
300122.SZ,20211028,146.79,147.08,146.25,149.08
300122.SZ,20211027,146.57,146.8,146.17,149.5
300122.SZ,20211026,148.01,147.27,146.3,150.4
300122.SZ,20211025,149.96,147.52,146.0,151.6
300122.SZ,20211022,146.29,150.73,145.71,153.88
300122.SZ,20211021,145.98,146.29,144.5,149.64
300122.SZ,20211020,143.32,145.85,142.22,147.2
300122.SZ,20211019,143.2,144.12,140.0,144.88
300122.SZ,20211018,146.0,143.0,140.95,146.08
300122.SZ,20211015,146.0,146.62,144.14,148.88
300122.SZ,20211014,142.5,146.47,140.34,147.22
300122.SZ,20211013,139.21,140.86,136.31,141.63
300122.SZ,20211012,141.09,140.0,137.0,143.42
300122.SZ,20211011,145.66,142.6,141.83,148.25
300122.SZ,20211008,148.0,146.14,144.46,151.58
300122.SZ,20210930,157.96,158.99,156.86,160.23
300122.SZ,20210929,158.0,156.0,156.0,159.99
300122.SZ,20210928,160.86,158.92,157.0,164.5
300122.SZ,20210927,159.9,162.77,158.21,164.69
300122.SZ,20210924,160.12,159.71,157.9,162.49
300122.SZ,20210923,159.51,160.1,158.66,164.3
300122.SZ,20210922,155.66,160.5,155.66,163.28
300122.SZ,20210917,150.0,158.93,148.01,161.0
300122.SZ,20210916,153.0,149.22,148.65,153.43
300122.SZ,20210915,156.11,152.2,150.5,157.49
300122.SZ,20210914,158.61,157.8,155.51,162.33
300122.SZ,20210913,159.5,157.29,156.2,161.0
300122.SZ,20210910,160.0,158.79,155.06,160.0
300122.SZ,20210909,160.34,159.55,157.68,160.83
300122.SZ,20210908,165.99,159.9,159.5,165.99
300122.SZ,20210907,165.0,164.87,162.71,167.0
300122.SZ,20210906,159.36,166.16,157.13,167.29
300122.SZ,20210903,165.1,160.2,159.6,165.66
300122.SZ,20210902,181.27,169.19,168.56,181.39
300122.SZ,20210901,180.15,179.2,172.57,182.0
300122.SZ,20210831,180.95,177.0,175.1,183.7
300122.SZ,20210830,188.58,177.08,175.25,188.58
300122.SZ,20210827,158.0,164.16,156.92,167.58
300122.SZ,20210826,169.5,157.79,155.1,170.0
300122.SZ,20210825,168.08,169.18,168.0,174.37
300122.SZ,20210824,165.96,170.0,163.66,170.95
300122.SZ,20210823,148.0,166.42,147.96,170.5
300122.SZ,20210820,149.0,145.05,143.88,149.98
300122.SZ,20210819,151.13,151.1,150.2,154.25
300122.SZ,20210818,151.38,151.13,149.32,153.8
300122.SZ,20210817,157.0,150.5,150.02,159.79
300122.SZ,20210816,156.12,157.45,155.72,161.58
300122.SZ,20210813,162.83,157.7,155.2,164.65
300122.SZ,20210812,161.5,162.5,159.0,165.48
300122.SZ,20210811,166.49,163.48,162.03,166.52
300122.SZ,20210810,167.82,166.48,165.41,169.98
300122.SZ,20210809,170.0,166.16,165.4,171.86
300122.SZ,20210806,177.6,170.0,167.0,177.87
300122.SZ,20210805,175.4,177.23,172.2,182.96
300122.SZ,20210804,178.0,175.4,169.5,178.55
300122.SZ,20210803,152.8,174.91,151.6,175.0
300122.SZ,20210802,157.89,154.53,147.0,159.49
300122.SZ,20210730,153.0,157.89,148.0,159.6
300122.SZ,20210729,156.0,155.55,152.11,157.88
300122.SZ,20210728,147.54,152.0,144.66,152.51
300122.SZ,20210727,156.2,148.24,148.0,159.0
300122.SZ,20210726,170.0,156.2,151.72,170.1
300122.SZ,20210723,180.0,171.1,170.09,180.0
300122.SZ,20210722,193.11,181.89,178.5,194.27
300122.SZ,20210721,194.08,196.35,190.6,197.42
300122.SZ,20210720,196.0,194.13,191.32,200.8
300122.SZ,20210719,191.0,193.19,188.7,195.0
300122.SZ,20210716,186.01,186.5,184.48,191.27
300122.SZ,20210715,187.48,188.0,183.85,188.84
300122.SZ,20210714,181.0,187.81,180.0,193.58
300122.SZ,20210713,177.98,181.78,174.0,183.46
300122.SZ,20210712,176.8,177.98,170.08,179.6
300122.SZ,20210709,178.6,175.03,173.69,181.3
300122.SZ,20210708,179.0,182.05,175.01,184.13
300122.SZ,20210707,172.2,178.07,171.08,178.5
300122.SZ,20210706,178.3,172.01,169.02,178.3
300122.SZ,20210705,180.41,178.4,173.76,180.8
300122.SZ,20210702,187.6,181.4,179.5,187.67
300122.SZ,20210701,188.0,189.73,185.0,190.55
300122.SZ,20210630,185.81,186.73,182.52,187.0
300122.SZ,20210629,188.95,185.15,184.6,188.95
300122.SZ,20210628,181.0,187.85,178.78,190.1
300122.SZ,20210625,177.95,179.75,176.6,182.4
300122.SZ,20210624,177.89,178.12,172.97,179.89
300122.SZ,20210623,171.88,177.49,171.58,181.35
