ts_code,trade_date,open,close,low,high
300999.SZ,20221220,44.0,42.95,42.82,44.24
300999.SZ,20221219,45.2,44.15,44.05,45.58
300999.SZ,20221216,44.32,45.0,44.07,45.14
300999.SZ,20221215,45.83,44.77,44.68,46.12
300999.SZ,20221214,44.2,45.82,43.91,46.09
300999.SZ,20221213,43.93,44.23,43.6,44.63
300999.SZ,20221212,44.25,43.77,43.58,44.38
300999.SZ,20221209,43.99,44.48,43.19,44.62
300999.SZ,20221208,44.08,43.78,43.44,44.31
300999.SZ,20221207,44.31,44.19,43.65,44.63
300999.SZ,20221206,43.63,44.3,43.63,45.33
300999.SZ,20221205,43.41,43.89,43.38,44.65
300999.SZ,20221202,42.55,42.86,42.5,43.47
300999.SZ,20221201,42.0,42.7,41.99,43.42
300999.SZ,20221130,41.11,41.25,41.11,41.87
300999.SZ,20221129,40.58,41.54,40.43,41.63
300999.SZ,20221128,40.0,40.64,39.11,40.68
300999.SZ,20221125,40.47,40.48,40.26,40.75
300999.SZ,20221124,40.99,40.4,40.38,41.3
300999.SZ,20221123,41.39,40.95,40.88,41.49
300999.SZ,20221122,41.75,41.19,41.15,42.19
300999.SZ,20221121,42.2,41.74,41.35,42.2
300999.SZ,20221118,42.78,42.45,42.39,43.18
300999.SZ,20221117,42.6,42.69,42.3,43.0
300999.SZ,20221116,42.69,42.8,42.52,43.51
300999.SZ,20221115,42.01,42.7,42.0,43.07
300999.SZ,20221114,41.46,42.33,41.46,42.78
300999.SZ,20221111,41.45,41.33,41.07,41.94
300999.SZ,20221110,40.28,40.59,40.25,40.91
300999.SZ,20221109,40.53,40.66,40.52,41.19
300999.SZ,20221108,41.0,40.68,40.38,41.34
300999.SZ,20221107,40.5,40.98,40.4,41.22
300999.SZ,20221104,39.42,40.85,39.4,41.25
300999.SZ,20221103,39.83,39.4,39.15,39.98
300999.SZ,20221102,39.1,39.85,39.1,40.29
300999.SZ,20221101,38.28,39.6,38.25,39.6
300999.SZ,20221031,38.0,38.25,37.62,38.82
300999.SZ,20221028,40.8,39.92,39.81,40.92
300999.SZ,20221027,41.21,40.96,40.89,41.38
300999.SZ,20221026,40.88,41.21,40.8,41.65
300999.SZ,20221025,40.96,40.91,40.25,41.38
