ts_code,trade_date,open,close,low,high
603833.SH,20221220,123.98,118.6,117.0,124.5
603833.SH,20221219,122.5,124.55,121.0,124.88
603833.SH,20221216,118.0,121.33,117.99,123.24
603833.SH,20221215,116.0,118.41,114.69,119.39
603833.SH,20221214,115.58,117.9,115.58,118.4
603833.SH,20221213,114.19,116.38,112.55,117.39
603833.SH,20221212,118.5,114.19,113.31,119.08
603833.SH,20221209,115.02,119.2,114.01,119.97
603833.SH,20221208,114.88,115.03,112.5,116.06
603833.SH,20221207,116.0,114.49,112.7,116.75
603833.SH,20221206,116.0,115.2,114.0,119.39
603833.SH,20221205,111.0,117.06,111.0,120.0
603833.SH,20221202,108.5,111.65,107.0,112.0
603833.SH,20221201,109.57,109.9,109.15,112.5
603833.SH,20221130,114.05,109.0,108.88,114.05
603833.SH,20221129,111.23,114.5,108.3,115.0
603833.SH,20221128,102.68,106.6,101.55,107.01
603833.SH,20221125,102.06,104.4,101.02,107.6
603833.SH,20221124,102.49,101.29,100.3,103.96
603833.SH,20221123,102.01,100.96,99.14,102.82
603833.SH,20221122,102.01,102.91,101.67,104.93
603833.SH,20221121,103.78,101.67,100.5,104.45
603833.SH,20221118,103.0,104.36,102.23,106.88
603833.SH,20221117,103.02,103.27,102.37,105.85
603833.SH,20221116,106.3,104.17,103.21,106.82
603833.SH,20221115,104.44,106.83,101.6,108.66
603833.SH,20221114,102.75,104.32,102.75,107.65
603833.SH,20221111,92.26,97.86,92.26,99.07
603833.SH,20221110,90.35,90.06,88.0,90.49
603833.SH,20221109,90.0,90.9,90.0,94.0
603833.SH,20221108,90.46,89.66,89.22,91.67
603833.SH,20221107,89.8,90.8,88.15,92.68
603833.SH,20221104,87.17,89.91,86.66,91.59
603833.SH,20221103,87.13,86.78,86.01,88.18
603833.SH,20221102,84.7,88.42,84.5,89.29
603833.SH,20221101,82.4,85.08,81.0,85.08
603833.SH,20221031,82.85,81.42,81.18,84.0
603833.SH,20221028,85.92,84.01,83.95,88.1
603833.SH,20221027,87.0,86.01,85.33,87.19
603833.SH,20221026,89.89,87.23,86.75,90.71
603833.SH,20221025,91.98,89.85,89.37,94.0
603833.SH,20221024,97.9,93.0,91.68,98.48
603833.SH,20221021,104.83,99.0,96.81,106.0
603833.SH,20221020,108.61,104.6,103.8,108.61
603833.SH,20221019,113.59,108.69,108.44,116.7
603833.SH,20221018,112.5,113.99,111.12,114.72
603833.SH,20221017,112.0,112.0,110.51,113.0
603833.SH,20221014,112.0,112.7,111.11,116.2
603833.SH,20221013,113.08,111.79,111.2,113.5
603833.SH,20221012,110.76,114.0,108.78,114.05
603833.SH,20221011,115.0,111.91,111.6,115.0
603833.SH,20221010,115.0,115.7,113.0,117.95
603833.SH,20220930,116.4,113.61,113.5,118.2
603833.SH,20220929,117.0,115.5,114.8,117.95
603833.SH,20220928,117.99,115.82,115.31,119.93
603833.SH,20220927,121.68,117.8,114.6,122.0
603833.SH,20220926,120.17,120.81,119.0,125.68
603833.SH,20220923,119.85,120.94,117.7,123.5
603833.SH,20220922,123.15,120.28,117.98,124.79
603833.SH,20220921,125.24,124.6,122.1,127.0
603833.SH,20220920,131.01,126.33,124.5,131.29
603833.SH,20220919,130.95,129.96,128.44,132.0
603833.SH,20220916,135.11,130.8,130.35,136.0
603833.SH,20220915,132.3,134.91,132.3,138.16
603833.SH,20220914,134.01,132.32,131.38,135.45
603833.SH,20220913,133.4,136.32,131.21,140.22
603833.SH,20220909,126.45,134.95,124.95,137.64
603833.SH,20220908,127.0,126.99,124.66,129.44
603833.SH,20220907,127.5,127.13,124.16,129.6
603833.SH,20220906,123.61,128.46,122.23,129.08
603833.SH,20220905,126.4,122.93,122.03,127.75
603833.SH,20220902,130.36,127.71,125.01,131.49
603833.SH,20220901,128.5,129.97,127.13,133.3
603833.SH,20220831,121.96,130.5,121.0,132.0
603833.SH,20220830,122.5,121.96,120.5,123.5
603833.SH,20220829,121.4,122.48,120.13,124.05
603833.SH,20220826,125.36,124.33,122.53,126.7
603833.SH,20220825,117.0,125.6,116.0,127.6
603833.SH,20220824,117.13,116.1,115.68,119.23
603833.SH,20220823,120.86,118.18,117.14,120.9
603833.SH,20220822,116.2,120.9,115.38,123.54
603833.SH,20220819,114.2,116.11,112.87,117.5
603833.SH,20220818,116.31,114.1,113.19,116.31
603833.SH,20220817,114.23,116.43,112.5,116.77
603833.SH,20220816,114.98,114.42,113.8,117.28
603833.SH,20220815,118.45,114.57,114.46,118.99
603833.SH,20220812,116.42,118.6,114.73,119.55
603833.SH,20220811,114.42,116.3,114.42,118.23
603833.SH,20220810,116.67,115.4,113.2,116.9
603833.SH,20220809,116.0,117.12,115.08,118.23
603833.SH,20220808,117.23,115.75,115.27,120.0
603833.SH,20220805,115.57,117.23,112.19,118.38
603833.SH,20220804,117.3,115.66,114.05,117.3
603833.SH,20220803,118.73,115.83,115.0,119.95
603833.SH,20220802,118.5,118.0,115.8,119.49
603833.SH,20220801,121.5,119.5,119.0,122.47
603833.SH,20220729,124.64,120.42,118.5,125.89
603833.SH,20220728,125.5,124.8,123.77,127.53
603833.SH,20220727,125.2,125.8,124.0,127.79
603833.SH,20220726,121.1,125.34,120.52,127.54
603833.SH,20220725,122.4,121.99,119.9,127.8
603833.SH,20220722,120.98,119.6,118.2,121.04
603833.SH,20220721,121.77,120.3,119.3,122.48
603833.SH,20220720,121.98,121.99,120.8,123.33
603833.SH,20220719,123.53,121.0,119.5,124.1
603833.SH,20220718,125.33,123.59,122.0,126.32
603833.SH,20220715,128.42,127.07,126.3,133.39
603833.SH,20220714,130.95,128.41,126.38,131.83
603833.SH,20220713,131.5,131.55,130.13,134.77
603833.SH,20220712,132.99,132.45,129.15,134.7
603833.SH,20220711,135.72,134.72,133.0,138.77
603833.SH,20220708,137.58,135.29,134.33,138.45
603833.SH,20220707,136.9,137.0,134.11,137.66
603833.SH,20220706,138.0,136.47,134.8,138.87
603833.SH,20220705,145.0,138.92,136.1,146.97
603833.SH,20220704,145.74,146.18,141.99,148.0
603833.SH,20220701,151.37,148.71,142.17,156.27
603833.SH,20220630,143.0,150.68,142.0,153.36
603833.SH,20220629,140.0,144.28,138.94,145.8
603833.SH,20220628,141.53,139.5,137.0,141.54
603833.SH,20220627,139.15,140.83,138.0,142.7
603833.SH,20220624,134.97,137.95,134.2,139.94
603833.SH,20220623,135.0,135.37,132.5,136.48
603833.SH,20220622,140.57,135.25,134.82,143.0
603833.SH,20220621,140.04,141.99,137.0,143.58
603833.SH,20220620,128.4,136.2,128.4,138.71
603833.SH,20220617,125.12,126.1,124.01,128.0
603833.SH,20220616,123.08,126.47,123.08,128.0
603833.SH,20220615,116.25,124.0,115.61,126.0
603833.SH,20220614,114.71,117.03,114.0,117.29
603833.SH,20220613,118.0,116.08,114.55,118.99
603833.SH,20220610,115.0,120.0,114.05,120.18
603833.SH,20220609,119.5,115.69,115.01,120.01
603833.SH,20220608,123.38,120.0,118.6,124.3
603833.SH,20220607,126.25,123.95,123.11,126.99
603833.SH,20220606,127.4,126.6,123.6,129.06
603833.SH,20220602,122.47,128.02,121.89,128.18
603833.SH,20220601,120.0,123.1,118.5,123.5
603833.SH,20220531,116.44,119.6,114.57,120.06
603833.SH,20220530,112.48,116.85,111.34,116.85
603833.SH,20220527,114.24,111.33,110.68,115.7
603833.SH,20220526,113.44,114.23,111.03,115.3
603833.SH,20220525,113.52,112.07,111.35,114.0
603833.SH,20220524,117.48,113.5,113.29,118.2
603833.SH,20220523,119.0,117.45,117.0,119.08
603833.SH,20220520,119.55,119.08,117.6,120.22
603833.SH,20220519,119.88,119.64,117.29,120.25
603833.SH,20220518,121.38,120.78,119.58,121.5
603833.SH,20220517,121.29,121.47,119.0,122.23
603833.SH,20220516,118.32,120.52,118.32,123.5
603833.SH,20220513,114.09,117.78,114.07,119.5
603833.SH,20220512,111.8,114.09,109.68,114.49
603833.SH,20220511,111.21,111.73,110.0,115.49
603833.SH,20220510,111.98,112.0,110.61,113.48
603833.SH,20220509,115.5,114.1,112.0,116.2
